source_dataset,split_role,item_id,image_id_ext,image,result,label,ratio,consensus_band,item_total_images,item_disputed_images,item_low_consensus_images,class_samples,class_median_ratio,class_disputed_share,class_low_consensus_share
train_df,train_pool,1356697751251,15493523380,http://labelimages.avito.ru/15493523380.jpg,11,гардеробная / кладовая / постирочная,0.666667,low,1,1,1,83,1.000000,0.421687,0.421687
train_df,train_pool,1355023250559,15496573286,http://labelimages.avito.ru/15496573286.jpg,11,гардеробная / кладовая / постирочная,0.666667,low,1,1,1,83,1.000000,0.421687,0.421687
train_df,train_pool,1336886751769,15505206546,http://labelimages.avito.ru/15505206546.jpg,11,гардеробная / кладовая / постирочная,0.666667,low,1,1,1,83,1.000000,0.421687,0.421687
train_df,train_pool,1366658753355,15514429014,http://labelimages.avito.ru/15514429014.jpg,11,гардеробная / кладовая / постирочная,0.666667,low,1,1,1,83,1.000000,0.421687,0.421687
train_df,train_pool,1366763500302,15514429406,http://labelimages.avito.ru/15514429406.jpg,11,гардеробная / кладовая / постирочная,0.666667,low,1,1,1,83,1.000000,0.421687,0.421687
train_df,train_pool,1304892000336,15523914180,http://labelimages.avito.ru/15523914180.jpg,11,гардеробная / кладовая / постирочная,0.666667,low,1,1,1,83,1.000000,0.421687,0.421687
train_df,train_pool,1365011000358,15553418943,http://labelimages.avito.ru/15553418943.jpg,11,гардеробная / кладовая / постирочная,0.666667,low,1,1,1,83,1.000000,0.421687,0.421687
train_df,train_pool,1365409502576,15553777651,http://labelimages.avito.ru/15553777651.jpg,11,гардеробная / кладовая / постирочная,0.666667,low,1,1,1,83,1.000000,0.421687,0.421687
train_df,train_pool,1362751501402,15583709848,http://labelimages.avito.ru/15583709848.jpg,11,гардеробная / кладовая / постирочная,0.666667,low,1,1,1,83,1.000000,0.421687,0.421687
train_df,train_pool,1274990500137,15589708258,http://labelimages.avito.ru/15589708258.jpg,11,гардеробная / кладовая / постирочная,0.666667,low,1,1,1,83,1.000000,0.421687,0.421687
train_df,train_pool,1371611250243,15639945009,http://labelimages.avito.ru/15639945009.jpg,11,гардеробная / кладовая / постирочная,0.666667,low,1,1,1,83,1.000000,0.421687,0.421687
train_df,train_pool,1368115250810,15832939440,http://labelimages.avito.ru/15832939440.jpg,11,гардеробная / кладовая / постирочная,0.666667,low,1,1,1,83,1.000000,0.421687,0.421687
train_df,train_pool,1265715500360,15879937916,http://labelimages.avito.ru/15879937916.jpg,11,гардеробная / кладовая / постирочная,0.666667,low,1,1,1,83,1.000000,0.421687,0.421687
train_df,train_pool,1370268002064,15887592859,http://labelimages.avito.ru/15887592859.jpg,11,гардеробная / кладовая / постирочная,0.666667,low,1,1,1,83,1.000000,0.421687,0.421687
train_df,train_pool,1372657251880,15956198379,http://labelimages.avito.ru/15956198379.jpg,11,гардеробная / кладовая / постирочная,0.666667,low,1,1,1,83,1.000000,0.421687,0.421687
train_df,train_pool,1373229751015,15972349476,http://labelimages.avito.ru/15972349476.jpg,11,гардеробная / кладовая / постирочная,0.666667,low,1,1,1,83,1.000000,0.421687,0.421687
train_df,train_pool,1373567503071,15980247951,http://labelimages.avito.ru/15980247951.jpg,11,гардеробная / кладовая / постирочная,0.666667,low,1,1,1,83,1.000000,0.421687,0.421687
train_df,train_pool,1374209501512,16000572155,http://labelimages.avito.ru/16000572155.jpg,11,гардеробная / кладовая / постирочная,0.666667,low,1,1,1,83,1.000000,0.421687,0.421687
train_df,train_pool,1374260500727,16002168054,http://labelimages.avito.ru/16002168054.jpg,11,гардеробная / кладовая / постирочная,0.666667,low,1,1,1,83,1.000000,0.421687,0.421687
train_df,train_pool,1375242751983,16032865348,http://labelimages.avito.ru/16032865348.jpg,11,гардеробная / кладовая / постирочная,0.666667,low,1,1,1,83,1.000000,0.421687,0.421687
train_df,train_pool,1309734500564,14470004280,http://labelimages.avito.ru/14470004280.jpg,16,другое,0.666667,low,6,5,5,298,1.000000,0.412752,0.412752
train_df,train_pool,1309734500564,14470218109,http://labelimages.avito.ru/14470218109.jpg,16,другое,0.666667,low,6,5,5,298,1.000000,0.412752,0.412752
val_df,shadow_holdout,1307764750031,14384781638,http://labelimages.avito.ru/14384781638.jpg,16,другое,0.666667,low,5,4,4,298,1.000000,0.412752,0.412752
val_df,shadow_holdout,1307764750031,14424107635,http://labelimages.avito.ru/14424107635.jpg,16,другое,0.666667,low,5,4,4,298,1.000000,0.412752,0.412752
train_df,train_pool,1305963750476,14344362805,http://labelimages.avito.ru/14344362805.jpg,16,другое,0.666667,low,2,2,2,298,1.000000,0.412752,0.412752
val_df,shadow_holdout,1309901500882,14463869934,http://labelimages.avito.ru/14463869934.jpg,16,другое,0.666667,low,2,2,2,298,1.000000,0.412752,0.412752
train_df,train_pool,1309861750250,14472397609,http://labelimages.avito.ru/14472397609.jpg,16,другое,0.666667,low,3,2,2,298,1.000000,0.412752,0.412752
train_df,train_pool,1309881750202,14472819385,http://labelimages.avito.ru/14472819385.jpg,16,другое,0.666667,low,3,2,2,298,1.000000,0.412752,0.412752
train_df,train_pool,1310185001115,14484256641,http://labelimages.avito.ru/14484256641.jpg,16,другое,0.666667,low,5,2,2,298,1.000000,0.412752,0.412752
train_df,train_pool,1310403000980,14493903150,http://labelimages.avito.ru/14493903150.jpg,16,другое,0.666667,low,3,2,2,298,1.000000,0.412752,0.412752
train_df,train_pool,1292190250471,15807010147,http://labelimages.avito.ru/15807010147.jpg,16,другое,0.666667,low,2,2,2,298,1.000000,0.412752,0.412752
train_df,train_pool,1371356503319,15926857333,http://labelimages.avito.ru/15926857333.jpg,16,другое,0.666667,low,2,2,2,298,1.000000,0.412752,0.412752
train_df,train_pool,1205834750779,12758176858,http://labelimages.avito.ru/12758176858.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1242851501160,13292534323,http://labelimages.avito.ru/13292534323.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1248088000301,13381457432,http://labelimages.avito.ru/13381457432.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1301756000365,13595170975,http://labelimages.avito.ru/13595170975.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1305228750645,13724132995,http://labelimages.avito.ru/13724132995.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1348124750021,14125750523,http://labelimages.avito.ru/14125750523.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1297239750007,14183029173,http://labelimages.avito.ru/14183029173.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1371319751437,14238401972,http://labelimages.avito.ru/14238401972.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
val_df,shadow_holdout,1303148501754,14298463344,http://labelimages.avito.ru/14298463344.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1344586251077,14301901498,http://labelimages.avito.ru/14301901498.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1303660000937,14332599324,http://labelimages.avito.ru/14332599324.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1358850502534,14335136791,http://labelimages.avito.ru/14335136791.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1348340505114,14350262178,http://labelimages.avito.ru/14350262178.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1345414000156,14360080058,http://labelimages.avito.ru/14360080058.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
val_df,shadow_holdout,1306878751747,14361874520,http://labelimages.avito.ru/14361874520.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
val_df,shadow_holdout,1307130750197,14369735579,http://labelimages.avito.ru/14369735579.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1307618750217,14382738153,http://labelimages.avito.ru/14382738153.jpg,16,другое,0.666667,low,3,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1307662250450,14383853381,http://labelimages.avito.ru/14383853381.jpg,16,другое,0.666667,low,2,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1308299000406,14398402807,http://labelimages.avito.ru/14398402807.jpg,16,другое,0.666667,low,2,1,1,298,1.000000,0.412752,0.412752
val_df,shadow_holdout,1309574000079,14418076213,http://labelimages.avito.ru/14418076213.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1371170500017,14420423323,http://labelimages.avito.ru/14420423323.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1308733500010,14423960551,http://labelimages.avito.ru/14423960551.jpg,16,другое,0.666667,low,2,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1309087501437,14436512487,http://labelimages.avito.ru/14436512487.jpg,16,другое,0.666667,low,2,1,1,298,1.000000,0.412752,0.412752
val_df,shadow_holdout,1309185751573,14441712009,http://labelimages.avito.ru/14441712009.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1293246250943,14444899659,http://labelimages.avito.ru/14444899659.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
val_df,shadow_holdout,1309354250671,14449760914,http://labelimages.avito.ru/14449760914.jpg,16,другое,0.666667,low,2,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1309867250438,14474446936,http://labelimages.avito.ru/14474446936.jpg,16,другое,0.666667,low,3,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1297964502811,14477939656,http://labelimages.avito.ru/14477939656.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1309944750223,14479085009,http://labelimages.avito.ru/14479085009.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
val_df,shadow_holdout,1309989500153,14480195665,http://labelimages.avito.ru/14480195665.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
val_df,shadow_holdout,1310164751491,14484146939,http://labelimages.avito.ru/14484146939.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
val_df,shadow_holdout,1310239750445,14488254283,http://labelimages.avito.ru/14488254283.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
val_df,shadow_holdout,1310312500913,14490595634,http://labelimages.avito.ru/14490595634.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1368689751029,14490673566,http://labelimages.avito.ru/14490673566.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
val_df,shadow_holdout,1310315000590,14495863255,http://labelimages.avito.ru/14495863255.jpg,16,другое,0.666667,low,4,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1346253250196,14573517680,http://labelimages.avito.ru/14573517680.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1368174000202,14597501780,http://labelimages.avito.ru/14597501780.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1370230252994,14626762982,http://labelimages.avito.ru/14626762982.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1264715500984,14898363270,http://labelimages.avito.ru/14898363270.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1358846756046,15076005028,http://labelimages.avito.ru/15076005028.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1357778500722,15076935225,http://labelimages.avito.ru/15076935225.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1340440253189,15165624887,http://labelimages.avito.ru/15165624887.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1356815250093,15184644844,http://labelimages.avito.ru/15184644844.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1342411000761,15204167703,http://labelimages.avito.ru/15204167703.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1343698502967,15219073047,http://labelimages.avito.ru/15219073047.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1351647751619,15221472388,http://labelimages.avito.ru/15221472388.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1370391253425,15246272186,http://labelimages.avito.ru/15246272186.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1370473750356,15249455722,http://labelimages.avito.ru/15249455722.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1354878750402,15253734565,http://labelimages.avito.ru/15253734565.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1351751503755,15286036900,http://labelimages.avito.ru/15286036900.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1346383000463,15298083668,http://labelimages.avito.ru/15298083668.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1301166500166,15310627742,http://labelimages.avito.ru/15310627742.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1302238500056,15317022736,http://labelimages.avito.ru/15317022736.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1354468250784,15332519107,http://labelimages.avito.ru/15332519107.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1340707000247,15334969058,http://labelimages.avito.ru/15334969058.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1352294255217,15349212186,http://labelimages.avito.ru/15349212186.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1312426250012,15413201107,http://labelimages.avito.ru/15413201107.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1316532250372,15430727345,http://labelimages.avito.ru/15430727345.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1348485002455,15432413666,http://labelimages.avito.ru/15432413666.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1306880500662,15462142667,http://labelimages.avito.ru/15462142667.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1354055001683,15472479399,http://labelimages.avito.ru/15472479399.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1364942751263,15510312076,http://labelimages.avito.ru/15510312076.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1344684750173,15521043291,http://labelimages.avito.ru/15521043291.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1356259002804,15523579161,http://labelimages.avito.ru/15523579161.jpg,16,другое,0.666667,low,2,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1350404250275,15524010140,http://labelimages.avito.ru/15524010140.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1354867000289,15525962001,http://labelimages.avito.ru/15525962001.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1339427500112,15537512224,http://labelimages.avito.ru/15537512224.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1355560251186,15539506519,http://labelimages.avito.ru/15539506519.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1360522002228,15549335926,http://labelimages.avito.ru/15549335926.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1358795754560,15584033562,http://labelimages.avito.ru/15584033562.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1359435004395,15605722193,http://labelimages.avito.ru/15605722193.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1277630250077,15621446587,http://labelimages.avito.ru/15621446587.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1360081000804,15624505028,http://labelimages.avito.ru/15624505028.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1293845500472,15668405440,http://labelimages.avito.ru/15668405440.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1358940251360,15680828680,http://labelimages.avito.ru/15680828680.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1302638502135,15716943158,http://labelimages.avito.ru/15716943158.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1360021753052,15718525535,http://labelimages.avito.ru/15718525535.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1369268004532,15731586589,http://labelimages.avito.ru/15731586589.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1341911500677,15732790213,http://labelimages.avito.ru/15732790213.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1355969500341,15733272103,http://labelimages.avito.ru/15733272103.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1331419751059,15734541782,http://labelimages.avito.ru/15734541782.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1365977751615,15738719651,http://labelimages.avito.ru/15738719651.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1366882000002,15750427647,http://labelimages.avito.ru/15750427647.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1366081501752,15771891819,http://labelimages.avito.ru/15771891819.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1354982501844,15775313115,http://labelimages.avito.ru/15775313115.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1355033250269,15775966574,http://labelimages.avito.ru/15775966574.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1371081501226,15786515081,http://labelimages.avito.ru/15786515081.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1366540251820,15788224349,http://labelimages.avito.ru/15788224349.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1371474257322,15791745238,http://labelimages.avito.ru/15791745238.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1363239500868,15814732473,http://labelimages.avito.ru/15814732473.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1342628000593,15816354051,http://labelimages.avito.ru/15816354051.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1342701002030,15817242430,http://labelimages.avito.ru/15817242430.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1368633750153,15843900401,http://labelimages.avito.ru/15843900401.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1364569500272,15857892156,http://labelimages.avito.ru/15857892156.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1356147502789,15859446163,http://labelimages.avito.ru/15859446163.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1356528501513,15867641555,http://labelimages.avito.ru/15867641555.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1365110250710,15877176601,http://labelimages.avito.ru/15877176601.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1355471000364,15893322324,http://labelimages.avito.ru/15893322324.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1356811001596,15894895107,http://labelimages.avito.ru/15894895107.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1366507501019,15906872842,http://labelimages.avito.ru/15906872842.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1348905251692,15909555789,http://labelimages.avito.ru/15909555789.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1254175751135,15914541246,http://labelimages.avito.ru/15914541246.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1371474256395,15922271736,http://labelimages.avito.ru/15922271736.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1343741004785,15925010882,http://labelimages.avito.ru/15925010882.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1356642500404,15925090699,http://labelimages.avito.ru/15925090699.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1372656251081,15956305439,http://labelimages.avito.ru/15956305439.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1373189250054,15973180327,http://labelimages.avito.ru/15973180327.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1373658504144,15983849203,http://labelimages.avito.ru/15983849203.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1374715000375,16013996867,http://labelimages.avito.ru/16013996867.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1375050250433,16023066684,http://labelimages.avito.ru/16023066684.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1375163501428,16030002797,http://labelimages.avito.ru/16030002797.jpg,16,другое,0.666667,low,1,1,1,298,1.000000,0.412752,0.412752
train_df,train_pool,1306822000300,14359827767,http://labelimages.avito.ru/14359827767.jpg,6,детская,0.666667,low,5,4,4,249,1.000000,0.389558,0.389558
val_df,shadow_holdout,1306885500565,14422680551,http://labelimages.avito.ru/14422680551.jpg,6,детская,0.666667,low,4,4,4,249,1.000000,0.389558,0.389558
train_df,train_pool,1303098753382,14297607022,http://labelimages.avito.ru/14297607022.jpg,6,детская,0.666667,low,5,3,3,249,1.000000,0.389558,0.389558
val_df,shadow_holdout,1308101250553,14405197378,http://labelimages.avito.ru/14405197378.jpg,6,детская,0.666667,low,2,2,2,249,1.000000,0.389558,0.389558
train_df,train_pool,1309238000002,14445115669,http://labelimages.avito.ru/14445115669.jpg,6,детская,0.666667,low,6,2,2,249,1.000000,0.389558,0.389558
train_df,train_pool,1310269001389,14488071940,http://labelimages.avito.ru/14488071940.jpg,6,детская,0.666667,low,2,2,2,249,1.000000,0.389558,0.389558
train_df,train_pool,1364382252650,15469414744,http://labelimages.avito.ru/15469414744.jpg,6,детская,0.666667,low,2,2,2,249,1.000000,0.389558,0.389558
train_df,train_pool,1203140250082,12892255104,http://labelimages.avito.ru/12892255104.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
train_df,train_pool,1228594250018,13078051491,http://labelimages.avito.ru/13078051491.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
train_df,train_pool,1194249000166,13129677003,http://labelimages.avito.ru/13129677003.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
train_df,train_pool,1247079250240,13359374202,http://labelimages.avito.ru/13359374202.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
train_df,train_pool,1247299000414,13363555420,http://labelimages.avito.ru/13363555420.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
train_df,train_pool,1304657500535,13595389297,http://labelimages.avito.ru/13595389297.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
train_df,train_pool,1288520750063,14052319272,http://labelimages.avito.ru/14052319272.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
train_df,train_pool,1367737250519,14222320056,http://labelimages.avito.ru/14222320056.jpg,6,детская,0.666667,low,2,1,1,249,1.000000,0.389558,0.389558
train_df,train_pool,1352448500837,14240954057,http://labelimages.avito.ru/14240954057.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
train_df,train_pool,1370471250238,14318923650,http://labelimages.avito.ru/14318923650.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
train_df,train_pool,1358652500406,14321141351,http://labelimages.avito.ru/14321141351.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
train_df,train_pool,1285822751499,14347635667,http://labelimages.avito.ru/14347635667.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
train_df,train_pool,1307085000280,14368733271,http://labelimages.avito.ru/14368733271.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
val_df,shadow_holdout,1308442500398,14389624542,http://labelimages.avito.ru/14389624542.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
train_df,train_pool,1369270503507,14421550889,http://labelimages.avito.ru/14421550889.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
train_df,train_pool,1259510000971,14422662252,http://labelimages.avito.ru/14422662252.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
val_df,shadow_holdout,1309166000375,14441336630,http://labelimages.avito.ru/14441336630.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
train_df,train_pool,1364989750050,14441777978,http://labelimages.avito.ru/14441777978.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
train_df,train_pool,1309185250298,14443515727,http://labelimages.avito.ru/14443515727.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
train_df,train_pool,1309923250050,14478936013,http://labelimages.avito.ru/14478936013.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
val_df,shadow_holdout,1310133500015,14481419773,http://labelimages.avito.ru/14481419773.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
val_df,shadow_holdout,1310127750309,14481524692,http://labelimages.avito.ru/14481524692.jpg,6,детская,0.666667,low,2,1,1,249,1.000000,0.389558,0.389558
val_df,shadow_holdout,1310244000615,14488540893,http://labelimages.avito.ru/14488540893.jpg,6,детская,0.666667,low,2,1,1,249,1.000000,0.389558,0.389558
train_df,train_pool,1310266250459,14489708331,http://labelimages.avito.ru/14489708331.jpg,6,детская,0.666667,low,3,1,1,249,1.000000,0.389558,0.389558
train_df,train_pool,1310321001381,14492203503,http://labelimages.avito.ru/14492203503.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
train_df,train_pool,1357775500880,14810967531,http://labelimages.avito.ru/14810967531.jpg,6,детская,0.666667,low,1,1,1,249,1.000000,0.389558,0.389558
